date,maxTemp,minTemp,precip,snow
3/22/02,35,12,0,0
3/23/02,43,16,0,0
3/24/02,42,25,0,0
3/25/02,36,15,0,0
3/26/02,44,16,0,0
3/27/02,55,19,0,0
3/28/02,57,38,7,0
3/29/02,59,31,0,0
3/30/02,56,31,0,0
3/31/02,46,28,3,0
4/1/02,31,20,4,1
4/2/02,37,30,4,0
4/3/02,35,22,0,0
4/4/02,38,23,0,0
4/5/02,47,24,0,0
4/6/02,50,17,0,0
4/7/02,50,42,0,0
4/8/02,49,44,28,0
4/9/02,57,29,0,0
4/10/02,71,35,0,0
4/11/02,70,51,10,0
4/12/02,65,43,65,0
4/13/02,66,34,0,0
4/14/02,77,51,0,0
4/15/02,89,49,0,0
4/16/02,88,67,0,0
4/17/02,87,53,5,0
4/18/02,83,53,27,0
4/19/02,83,46,9,0
4/20/02,54,39,0,0
4/21/02,52,32,47,0
4/22/02,41,32,9,0
4/23/02,64,31,0,0
4/24/02,63,46,4,0
4/25/02,50,30,0,0
4/26/02,54,26,0,0
4/27/02,53,37,31,0
4/28/02,46,36,57,0
4/29/02,65,39,1,0
4/30/02,64,39,0,0
5/1/02,61,38,1,0
5/2/02,51,34,48,0
5/3/02,61,25,0,0
5/4/02,70,37,0,0
5/5/02,76,33,0,0
5/6/02,80,54,5,0
5/7/02,80,46,13,0
5/8/02,79,49,0,0
5/9/02,78,43,193,0
5/10/02,63,35,0,0
5/11/02,61,46,40,0
5/12/02,50,43,21,0
5/13/02,60,35,7,0
5/14/02,64,37,5,0
5/15/02,76,42,0,0
5/16/02,75,53,1,0
5/17/02,64,40,0,0
5/18/02,58,31,0,0
5/19/02,60,30,0,0
5/20/02,57,32,0,0
5/21/02,65,31,0,0
5/22/02,75,51,0,0
5/23/02,76,61,0,0
5/24/02,75,46,0,0
5/25/02,60,42,5,0
5/26/02,77,51,1,0
5/27/02,80,51,5,0
5/28/02,81,55,0,0
5/29/02,82,56,84,0
5/30/02,88,61,0,0
5/31/02,89,56,1,0
6/1/02,89,52,0,0
6/2/02,86,56,22,0
6/3/02,63,50,43,0
6/4/02,62,54,133,0
6/5/02,73,51,1,0
6/6/02,76,46,0,0
6/7/02,82,54,0,0
6/8/02,84,65,0,0
6/9/02,86,57,0,0
6/10/02,86,65,12,0
6/11/02,80,65,23,0
6/12/02,79,64,0,0
6/13/02,77,56,7,0
6/14/02,74,51,0,0
6/15/02,75,49,0,0
6/16/02,79,45,0,0
6/17/02,80,52,5,0
6/18/02,82,56,0,0
6/19/02,82,67,50,0
6/20/02,82,69,1,0
6/21/02,83,64,20,0
6/22/02,89,66,28,0
6/23/02,90,71,0,0
6/24/02,89,62,0,0
6/25/02,89,67,0,0
6/26/02,88,65,151,0
6/27/02,85,58,0,0
6/28/02,85,62,0,0
6/29/02,89,64,0,0
6/30/02,91,74,0,0
7/1/02,91,74,0,0
7/2/02,88,68,0,0
7/3/02,87,68,0,0
7/4/02,86,67,0,0
7/5/02,86,67,0,0
7/6/02,86,68,0,0
7/7/02,89,65,0,0
7/8/02,92,73,0,0
7/9/02,91,74,0,0
7/10/02,87,64,10,0
7/11/02,77,66,3,0
7/12/02,80,49,0,0
7/13/02,83,50,0,0
7/14/02,85,53,0,0
7/15/02,86,56,0,0
7/16/02,88,58,0,0
7/17/02,91,62,0,0
7/18/02,92,66,0,0
7/19/02,84,68,34,0
7/20/02,84,72,0,0
7/21/02,95,75,0,0
7/22/02,96,70,241,0
7/23/02,82,58,0,0
7/24/02,76,58,1,0
7/25/02,81,63,15,0
7/26/02,88,64,0,0
7/27/02,87,67,41,0
7/28/02,90,64,87,0
7/29/02,88,66,235,0
7/30/02,92,63,0,0
7/31/02,90,69,7,0
8/1/02,84,75,0,0
8/2/02,82,54,0,0
8/3/02,86,55,0,0
8/4/02,85,68,99,0
8/5/02,83,70,42,0
8/6/02,79,58,0,0
8/7/02,77,54,0,0
8/8/02,80,56,0,0
8/9/02,81,59,0,0
8/10/02,83,61,0,0
8/11/02,89,59,0,0
8/12/02,88,66,20,0
8/13/02,74,58,57,0
8/14/02,79,53,0,0
8/15/02,79,63,0,0
8/16/02,81,53,0,0
8/17/02,78,66,52,0
8/18/02,74,46,0,0
8/19/02,74,74,0,0
8/20/02,78,48,0,0
8/21/02,84,65,1,0
8/22/02,83,67,33,0
8/23/02,80,69,43,0
8/24/02,81,65,33,0
8/25/02,84,59,0,0
8/26/02,83,60,0,0
8/27/02,83,59,0,0
8/28/02,82,66,0,0
8/29/02,79,59,0,0
8/30/02,82,55,0,0
8/31/02,82,60,0,0
9/1/02,86,60,0,0
9/2/02,86,71,0,0
9/3/02,85,56,0,0
9/4/02,86,50,0,0
9/5/02,86,54,0,0
9/6/02,87,58,9,0
9/7/02,91,62,0,0
9/8/02,91,57,0,0
9/9/02,91,66,0,0
9/10/02,90,63,2,0
9/11/02,76,46,0,0
9/12/02,78,45,0,0
9/13/02,78,51,0,0
9/14/02,73,60,10,0
9/15/02,71,45,0,0
9/16/02,80,39,0,0
9/17/02,80,47,0,0
9/18/02,76,63,35,0
9/19/02,75,65,135,0
9/20/02,74,59,29,0
9/21/02,65,46,2,0
9/22/02,61,39,1,0
9/23/02,65,35,0,0
9/24/02,64,31,0,0
9/25/02,72,49,7,0
9/26/02,71,47,1,0
9/27/02,64,48,1,0
9/28/02,65,36,0,0
9/29/02,80,53,4,0
9/30/02,86,63,0,0
10/1/02,80,57,0,0
10/2/02,75,50,68,0
10/3/02,53,49,50,0
10/4/02,65,53,60,0
10/5/02,62,34,0,0
10/6/02,59,50,12,0
10/7/02,53,29,0,0
10/8/02,62,50,0,0
10/9/02,62,35,0,0
10/10/02,73,42,1,0
10/11/02,76,42,0,0
10/12/02,75,56,5,0
10/13/02,56,26,0,0
10/14/02,60,29,0,0
10/15/02,60,35,0,0
10/16/02,46,22,0,0
10/17/02,46,34,3,0
10/18/02,58,38,40,0
10/19/02,56,36,0,0
10/20/02,51,23,0,0
10/21/02,49,40,6,0
10/22/02,41,32,0,0
10/23/02,40,31,0,0
10/24/02,39,32,20,0
10/25/02,43,36,18,0
10/26/02,45,32,0,0
10/27/02,44,23,0,0
10/28/02,42,32,0,0
10/29/02,46,39,0,0
10/30/02,47,26,0,0
10/31/02,44,27,0,0
11/1/02,39,19,0,0
11/2/02,48,23,0,0
11/3/02,48,19,0,0
11/4/02,46,29,0,0
11/5/02,37,27,48,0
11/6/02,51,33,0,0
11/7/02,64,23,0,0
11/8/02,62,39,0,0
11/9/02,63,29,0,0
11/10/02,59,40,1,0
11/11/02,44,33,13,0
11/12/02,51,21,0,0
11/13/02,52,25,0,0
11/14/02,52,29,0,0
11/15/02,34,20,0,0
11/16/02,34,24,1,0
11/17/02,38,15,0,0
11/18/02,39,23,0,0
11/19/02,51,20,0,0
11/20/02,56,25,0,0
11/21/02,52,29,0,0
11/22/02,38,22,0,0
11/23/02,45,26,0,0
11/24/02,41,25,0,0
11/25/02,29,17,0,0
11/26/02,32,14,0,0
11/27/02,28,17,0,0
11/28/02,38,16,0,0
11/29/02,47,31,0,0
11/30/02,45,21,0,0
12/1/02,44,10,0,0
12/2/02,44,20,1,1
12/3/02,24,2,0,0
12/4/02,26,9,0,0
12/5/02,24,3,0,0
12/6/02,38,3,0,0
12/7/02,37,21,0,0
12/8/02,37,13,0,0
12/9/02,37,0,0,0
12/10/02,48,17,0,0
12/11/02,44,20,0,0
12/12/02,42,34,0,0
12/13/02,44,16,0,0
12/14/02,50,20,0,0
12/15/02,46,26,0,0
12/16/02,41,22,0,0
12/17/02,34,30,0,0
12/18/02,53,33,24,0
12/19/02,48,34,0,0
12/20/02,34,27,0,0
12/21/02,29,26,0,0
12/22/02,28,23,0,0
12/23/02,30,19,0,0
12/24/02,29,12,0,0
12/25/02,24,17,0,0
12/26/02,38,7,0,0
12/27/02,38,12,0,0
12/28/02,42,27,0,0
12/29/02,44,19,0,0
12/30/02,46,35,0,0
12/31/02,38,19,0,0
1/1/03,33,14,0,0
1/2/03,30,22,0,0
1/3/03,37,6,0,0
1/4/03,34,19,0,0
1/5/03,32,19,1,0
1/6/03,32,23,0,0
1/7/03,56,21,0,0
1/8/03,56,25,0,0
1/9/03,52,30,0,0
1/10/03,31,12,0,0
1/11/03,20,-2,0,0
1/12/03,39,0,0,0
1/13/03,39,6,0,0
1/14/03,14,-6,6,2
1/15/03,17,-6,0,0
1/16/03,22,8,0,0
1/17/03,20,-3,0,0
1/18/03,17,4,0,0
1/19/03,29,-5,0,0
1/20/03,28,3,0,0
1/21/03,13,-7,0,0
1/22/03,9,-7,0,0
1/23/03,7,-12,0,0
1/24/03,13,-6,0,0
1/25/03,21,7,0,0
1/26/03,14,-6,0,0
1/27/03,20,-10,1,0
1/28/03,29,18,20,2
1/29/03,29,3,0,0
1/30/03,33,10,0,0
1/31/03,33,30,28,3
2/1/03,36,28,0,0
2/2/03,36,28,1,0
2/3/03,36,29,0,1
2/4/03,29,2,19,2
2/5/03,20,-4,0,0
2/6/03,20,4,0,0
2/7/03,13,-15,0,0
2/8/03,23,9,0,0
2/9/03,19,-16,0,0
2/10/03,18,0,0,1
2/11/03,27,-6,0,1
2/12/03,17,-13,0,0
2/13/03,32,-7,0,0
2/14/03,29,2,0,0
2/15/03,26,12,1,1
2/16/03,27,3,0,0
2/17/03,30,-8,0,0
2/18/03,42,20,0,0
2/19/03,42,11,0,0
2/20/03,52,29,0,0
2/21/03,52,35,0,0
2/22/03,50,20,0,0
2/23/03,22,6,0,0
2/24/03,11,4,1,0
2/25/03,16,-9,0,0
2/26/03,27,-4,0,0
2/27/03,36,3,0,0
2/28/03,42,9,0,0
3/1/03,43,13,0,0
3/2/03,33,7,0,0
3/3/03,25,4,0,1
3/4/03,25,10,8,2
3/5/03,18,0,0,0
3/6/03,28,13,0,0
3/7/03,32,20,0,0
3/8/03,20,13,6,3
3/9/03,10,-7,0,0
3/10/03,19,-7,0,0
3/11/03,41,13,0,0
3/12/03,41,25,0,0
3/13/03,42,25,0,0
3/14/03,55,31,0,0
3/15/03,69,28,0,0
3/16/03,72,37,0,0
3/17/03,71,36,0,0
3/18/03,68,42,0,0
3/19/03,47,35,15,0
3/20/03,46,37,5,0
3/21/03,43,34,3,0
3/22/03,54,37,0,0
3/23/03,71,25,0,0
3/24/03,69,49,0,0
3/25/03,56,26,0,0
3/26/03,55,29,0,0
3/27/03,49,40,69,0
3/28/03,49,33,25,0
3/29/03,42,27,0,0
3/30/03,45,17,0,0
3/31/03,53,20,0,0
4/1/03,76,35,0,0
4/2/03,75,42,0,0
4/3/03,56,35,5,0
4/4/03,35,29,7,0
4/5/03,33,18,12,1
4/6/03,41,16,0,0
4/7/03,40,26,36,6
4/8/03,38,24,0,0
4/9/03,47,14,0,0
4/10/03,63,22,0,0
4/11/03,71,29,0,0
4/12/03,72,28,0,0
4/13/03,72,37,0,0
4/14/03,89,54,0,0
4/15/03,88,63,0,0
4/16/03,85,43,23,0
4/17/03,43,34,8,0
4/18/03,47,37,0,0
4/19/03,61,44,49,0
4/20/03,59,44,57,0
4/21/03,57,42,5,0
4/22/03,62,28,0,0
4/23/03,67,29,0,0
4/24/03,65,44,0,0
4/25/03,68,32,0,0
4/26/03,71,34,0,0
4/27/03,77,50,0,0
4/28/03,77,47,0,0
4/29/03,67,42,0,0
4/30/03,60,47,26,0
5/1/03,67,45,14,0
5/2/03,65,49,0,0
5/3/03,67,37,0,0
5/4/03,66,44,45,0
5/5/03,56,46,56,0
5/6/03,69,43,0,0
5/7/03,69,52,28,0
5/8/03,59,39,0,0
5/9/03,67,51,105,0
5/10/03,67,42,0,0
5/11/03,66,44,74,0
5/12/03,65,45,3,0
5/13/03,73,35,0,0
5/14/03,72,53,45,0
5/15/03,68,47,14,0
5/16/03,72,40,0,0
5/17/03,72,43,0,0
5/18/03,75,47,0,0
5/19/03,76,64,0,0
5/20/03,73,44,7,0
5/21/03,64,33,0,0
5/22/03,66,35,0,0
5/23/03,66,48,10,0
5/24/03,71,40,0,0
5/25/03,76,37,0,0
5/26/03,75,40,0,0
5/27/03,81,41,0,0
5/28/03,76,56,7,0
5/29/03,78,45,0,0
5/30/03,82,45,13,0
5/31/03,82,45,0,0
6/1/03,73,42,0,0
6/2/03,71,50,0,0
6/3/03,70,47,5,0
6/4/03,74,49,0,0
6/5/03,76,42,3,0
6/6/03,72,55,98,0
6/7/03,70,47,5,0
6/8/03,70,54,20,0
6/9/03,76,48,0,0
6/10/03,79,62,10,0
6/11/03,81,57,6,0
6/12/03,82,53,0,0
6/13/03,84,57,0,0
6/14/03,81,57,6,0
6/15/03,82,53,0,0
6/16/03,84,54,0,0
6/17/03,87,52,0,0
6/18/03,84,61,0,0
6/19/03,84,53,0,0
6/20/03,80,43,0,0
6/21/03,83,46,0,0
6/22/03,87,55,0,0
6/23/03,84,69,0,0
6/24/03,91,67,57,0
6/25/03,80,58,55,0
6/26/03,70,53,3,0
6/27/03,82,55,0,0
6/28/03,82,56,114,0
6/29/03,81,55,0,0
6/30/03,84,53,0,0
7/1/03,85,56,0,0
7/2/03,88,59,0,0
7/3/03,89,67,15,0
7/4/03,85,69,20,0
7/5/03,87,65,39,0
7/6/03,86,65,5,0
7/7/03,85,68,33,0
7/8/03,80,60,34,0
7/9/03,74,58,22,0
7/10/03,71,62,0,0
7/11/03,78,55,2,0
7/12/03,80,53,0,0
7/13/03,82,55,0,0
7/14/03,82,55,0,0
7/15/03,81,68,0,0
7/16/03,81,54,0,0
7/17/03,88,59,0,0
7/18/03,88,64,0,0
7/19/03,82,51,0,0
7/20/03,83,67,0,0
7/21/03,80,64,5,0
7/22/03,76,55,0,0
7/23/03,78,50,0,0
7/24/03,79,48,0,0
7/25/03,87,61,0,0
7/26/03,90,73,0,0
7/27/03,88,71,0,0
7/28/03,85,67,0,0
7/29/03,87,57,0,0
7/30/03,85,63,0,0
7/31/03,84,61,0,0
8/1/03,83,60,26,0
8/2/03,81,57,0,0
8/3/03,80,57,0,0
8/4/03,80,57,0,0
8/5/03,78,55,3,0
8/6/03,85,59,0,0
8/7/03,84,59,2,0
8/8/03,84,58,0,0
8/9/03,84,54,0,0
8/10/03,85,56,0,0
8/11/03,84,56,0,0
8/12/03,83,54,0,0
8/13/03,85,55,0,0
8/14/03,87,59,0,0
8/15/03,92,63,0,0
8/16/03,95,63,0,0
8/17/03,93,64,0,0
8/18/03,92,67,0,0
8/19/03,91,70,0,0
8/20/03,97,73,0,0
8/21/03,95,70,0,0
8/22/03,87,54,0,0
8/23/03,86,53,0,0
8/24/03,97,67,0,0
8/25/03,97,68,13,0
8/26/03,93,66,40,0
8/27/03,87,57,0,0
8/28/03,91,60,0,0
8/29/03,89,52,7,0
8/30/03,81,54,0,0
8/31/03,74,49,0,0
9/1/03,79,48,0,0
9/2/03,82,45,0,0
9/3/03,82,54,0,0
9/4/03,76,47,0,0
9/5/03,85,42,0,0
9/6/03,92,56,0,0
9/7/03,92,54,0,0
9/8/03,91,54,0,0
9/9/03,88,55,0,0
9/10/03,85,62,0,0
9/11/03,86,66,0,0
9/12/03,84,65,95,0
9/13/03,68,56,4,0
9/14/03,71,55,9,0
9/15/03,74,42,0,0
9/16/03,85,49,0,0
9/17/03,83,62,0,0
9/18/03,83,62,0,0
9/19/03,80,41,94,0
9/20/03,73,35,0,0
9/21/03,63,36,15,0
9/22/03,67,54,6,0
9/23/03,72,37,0,0
9/24/03,68,55,0,0
9/25/03,62,37,0,0
9/26/03,57,49,8,0
9/27/03,55,39,0,0
9/28/03,55,42,0,0
9/29/03,59,28,0,0
9/30/03,55,26,0,0
10/1/03,54,25,0,0
10/2/03,54,19,0,0
10/3/03,63,43,3,0
10/4/03,64,31,0,0
10/5/03,68,31,0,0
10/6/03,72,35,0,0
10/7/03,83,44,0,0
10/8/03,82,48,0,0
10/9/03,80,51,0,0
10/10/03,78,51,0,0
10/11/03,76,49,0,0
10/12/03,71,38,32,0
10/13/03,68,42,0,0
10/14/03,62,46,20,0
10/15/03,62,29,0,0
10/16/03,59,27,0,0
10/17/03,58,25,0,0
10/18/03,79,40,0,0
10/19/03,79,35,0,0
10/20/03,82,49,0,0
10/21/03,82,46,0,0
10/22/03,63,31,0,0
10/23/03,62,33,0,0
10/24/03,57,28,1,0
10/25/03,54,26,0,0
10/26/03,48,35,0,0
10/27/03,48,18,0,0
10/28/03,46,37,8,0
10/29/03,41,36,4,0
10/30/03,57,37,2,0
10/31/03,52,41,0,0
11/1/03,42,25,0,0
11/2/03,45,37,8,0
11/3/03,43,34,51,0
11/4/03,44,37,124,0
11/5/03,40,29,0,0
11/6/03,32,9,0,0
11/7/03,42,8,0,0
11/8/03,42,9,0,0
11/9/03,42,8,0,0
11/10/03,41,30,1,0
11/11/03,59,37,3,0
11/12/03,57,27,0,0
11/13/03,40,27,0,0
11/14/03,46,20,0,0
11/15/03,44,40,17,0
11/16/03,47,41,1,0
11/17/03,52,33,0,0
11/18/03,56,47,112,0
11/19/03,56,28,0,0
11/20/03,64,31,0,0
11/21/03,58,32,0,0
11/22/03,39,32,2,0
11/23/03,36,30,17,0
11/24/03,30,11,0,0
11/25/03,41,15,0,0
11/26/03,41,14,0,0
11/27/03,41,21,0,0
11/28/03,34,25,0,0
11/29/03,43,16,0,0
11/30/03,56,25,0,0
12/1/03,39,24,0,0
12/2/03,33,14,0,0
12/3/03,38,29,0,0
12/4/03,37,19,0,0
12/5/03,39,29,22,2
12/6/03,35,22,0,0
12/7/03,39,26,0,0
12/8/03,45,34,0,0
12/9/03,42,27,1,0
12/10/03,34,20,13,1
12/11/03,20,5,0,0
12/12/03,19,-5,0,0
12/13/03,25,-1,0,0
12/14/03,27,22,0,0
12/15/03,33,24,0,0
12/16/03,33,19,6,1
12/17/03,24,4,0,0
12/18/03,28,19,7,1
12/19/03,27,19,0,0
12/20/03,32,7,0,0
12/21/03,42,26,0,0
12/22/03,38,20,0,0
12/23/03,33,23,0,0
12/24/03,33,6,0,0
12/25/03,41,7,0,0
12/26/03,43,19,0,0
12/27/03,46,37,0,0
12/28/03,45,35,0,0
12/29/03,42,25,0,0
12/30/03,38,16,0,0
12/31/03,37,16,0,0
1/1/04,34,16,2,0
1/2/04,39,21,3,0
1/3/04,39,18,0,0
1/4/04,21,14,0,0
1/5/04,17,2,2,1
1/6/04,14,-6,0,0
1/7/04,24,6,0,0
1/8/04,23,6,0,0
1/9/04,25,7,0,0
1/10/04,27,13,0,0
1/11/04,47,24,0,0
1/12/04,45,21,0,0
1/13/04,39,26,0,0
1/14/04,36,15,0,0
1/15/04,26,6,0,0
1/16/04,34,23,0,0
1/17/04,32,29,20,0
1/18/04,31,0,0,0
1/19/04,15,-4,0,0
1/20/04,21,9,0,0
1/21/04,36,18,0,0
1/22/04,29,-8,0,0
1/23/04,25,1,0,0
1/24/04,22,1,0,0
1/25/04,22,12,0,0
1/26/04,22,16,14,4
1/27/04,20,5,8,2
1/28/04,9,-7,0,0
1/29/04,-1,-11,1,0
1/30/04,0,-20,0,0
1/31/04,9,-21,0,0
2/1/04,22,15,1,0
2/2/04,28,21,37,3
2/3/04,28,2,0,1
2/4/04,18,-12,0,0
2/5/04,28,15,0,0
2/6/04,27,20,45,5
2/7/04,26,16,1,1
2/8/04,26,-8,0,0
2/9/04,25,17,0,0
2/10/04,25,8,0,0
2/11/04,29,6,0,0
2/12/04,27,13,0,0
2/13/04,26,1,0,0
2/14/04,26,-6,0,0
2/15/04,23,-10,0,0
2/16/04,27,-10,0,0
2/17/04,31,0,0,0
2/18/04,42,9,0,0
2/19/04,42,18,0,0
2/20/04,40,20,12,0
2/21/04,36,29,0,0
2/22/04,35,19,24,0
2/23/04,37,19,0,0
2/24/04,36,32,0,0
2/25/04,37,30,0,0
2/26/04,42,15,0,0
2/27/04,42,22,0,0
2/28/04,50,28,0,0
3/1/04,53,41,18,0
3/2/04,41,34,7,0
3/3/04,37,31,0,0
3/4/04,39,34,3,0
3/5/04,38,34,121,0
3/6/04,45,29,2,0
3/7/04,45,33,19,0
3/8/04,35,20,11,2
3/9/04,42,29,9,2
3/10/04,49,28,0,0
3/11/04,45,11,0,0
3/12/04,34,9,0,0
3/13/04,45,20,0,0
3/14/04,44,29,36,0
3/15/04,38,20,0,0
3/16/04,38,20,0,0
3/17/04,43,30,1,0
3/18/04,43,32,25,0
3/19/04,51,22,0,0
3/20/04,52,35,6,0
3/21/04,35,21,0,0
3/22/04,44,13,0,0
3/23/04,61,29,0,0
3/24/04,67,44,10,0
3/25/04,67,49,2,0
3/26/04,68,54,120,0
3/27/04,67,50,2,0
3/28/04,61,46,21,0
3/29/04,59,36,0,0
3/30/04,55,31,0,0
3/31/04,50,26,0,0
4/1/04,53,22,0,0
4/2/04,60,24,0,0
4/3/04,54,28,0,0
4/4/04,53,22,0,0
4/5/04,65,23,0,0
4/6/04,69,47,7,0
4/7/04,70,29,0,0
4/8/04,69,43,0,0
4/9/04,59,27,0,0
4/10/04,55,27,0,0
4/11/04,47,18,0,0
4/12/04,48,22,0,0
4/13/04,58,19,0,0
4/14/04,72,27,0,0
4/15/04,74,34,0,0
4/16/04,85,42,1,0
4/17/04,84,47,15,0
4/18/04,82,57,18,0
4/19/04,80,46,31,0
4/20/04,58,34,48,0
4/21/04,54,45,13,0
4/22/04,59,38,0,0
4/23/04,64,37,0,0
4/24/04,65,33,0,0
4/25/04,54,42,42,0
4/26/04,52,41,1,0
4/27/04,55,26,0,0
4/28/04,85,49,0,0
4/29/04,87,62,0,0
4/30/04,70,44,7,0
5/1/04,58,37,0,0
5/2/04,57,32,0,0
5/3/04,60,24,0,0
5/4/04,70,46,0,0
5/5/04,75,29,0,0
5/6/04,75,59,0,0
5/7/04,71,51,0,0
5/8/04,61,46,43,0
5/9/04,84,55,18,0
5/10/04,84,57,61,0
5/11/04,76,47,0,0
5/12/04,80,65,0,0
5/13/04,76,46,148,0
5/14/04,53,41,12,0
5/15/04,62,31,0,0
5/16/04,73,43,0,0
5/17/04,75,60,5,0
5/18/04,73,48,18,0
5/19/04,76,44,0,0
5/20/04,80,66,51,0
5/21/04,79,54,313,0
5/22/04,73,59,201,0
5/23/04,72,59,99,0
5/24/04,67,46,3,0
5/25/04,64,53,30,0
5/26/04,65,50,2,0
5/27/04,74,41,5,0
5/28/04,72,45,0,0
5/29/04,70,50,131,0
5/30/04,77,61,35,0
5/31/04,74,55,38,0
6/1/04,71,54,6,0
6/2/04,71,56,12,0
6/3/04,73,44,0,0
6/4/04,76,48,0,0
6/5/04,76,55,27,0
6/6/04,84,56,10,0
6/7/04,89,70,0,0
6/8/04,89,71,0,0
6/9/04,87,68,18,0
6/10/04,85,60,160,0
6/11/04,76,59,49,0
6/12/04,87,57,42,0
6/13/04,88,62,2,0
6/14/04,82,57,0,0
6/15/04,83,53,0,0
6/16/04,87,61,0,0
6/17/04,83,62,70,0
6/18/04,78,54,6,0
6/19/04,69,44,0,0
6/20/04,69,49,0,0
6/21/04,75,56,29,0
6/22/04,75,45,0,0
6/23/04,78,48,9,0
6/24/04,78,48,31,0
6/25/04,73,40,0,0
6/26/04,75,53,0,0
6/27/04,76,46,0,0
6/28/04,77,47,5,0
6/29/04,83,48,0,0
6/30/04,83,53,0,0
7/1/04,88,62,0,0
7/2/04,86,62,0,0
7/3/04,85,67,2,0
7/4/04,87,66,41,0
7/5/04,83,61,4,0
7/6/04,76,59,230,0
7/7/04,72,56,48,0
7/8/04,78,47,0,0
7/9/04,77,57,119,0
7/10/04,84,59,1,0
7/11/04,83,61,67,0
7/12/04,86,61,0,0
7/13/04,87,66,0,0
7/14/04,84,59,0,0
7/15/04,85,57,0,0
7/16/04,84,63,0,0
7/17/04,81,59,0,0
7/18/04,82,57,0,0
7/19/04,84,59,121,0
7/20/04,90,67,2,0
7/21/04,84,69,183,0
7/22/04,83,66,0,0
7/23/04,78,62,0,0
7/24/04,75,54,0,0
7/25/04,78,49,0,0
7/26/04,82,50,0,0
7/27/04,80,51,0,0
7/28/04,81,53,0,0
7/29/04,82,64,40,0
7/30/04,82,56,0,0
7/31/04,81,56,12,0
8/1/04,87,62,0,0
8/2/04,85,65,85,0
8/3/04,85,68,5,0
8/4/04,79,66,140,0
8/5/04,76,59,0,0
8/6/04,79,49,0,0
8/7/04,77,54,4,0
8/8/04,83,60,0,0
8/9/04,81,58,30,0
8/10/04,73,54,3,0
8/11/04,70,52,0,0
8/12/04,68,49,3,0
8/13/04,70,45,0,0
8/14/04,75,43,0,0
8/15/04,77,45,0,0
8/16/04,76,54,27,0
8/17/04,80,57,2,0
8/18/04,80,54,25,0
8/19/04,69,43,10,0
8/20/04,72,47,0,0
8/21/04,72,38,0,0
8/22/04,82,55,3,0
8/23/04,79,65,2,0
8/24/04,77,63,102,0
8/25/04,79,61,0,0
8/26/04,89,66,0,0
8/27/04,86,64,130,0
8/28/04,81,62,0,0
8/29/04,81,55,0,0
8/30/04,79,59,1,0
8/31/04,81,50,0,0
9/1/04,87,60,0,0
9/2/04,85,62,0,0
9/3/04,85,57,0,0
9/4/04,86,56,0,0
9/5/04,85,56,0,0
9/6/04,84,56,69,0
9/7/04,76,48,0,0
9/8/04,72,45,0,0
9/9/04,76,47,0,0
9/10/04,83,51,0,0
9/11/04,84,53,0,0
9/12/04,84,55,0,0
9/13/04,85,55,0,0
9/14/04,84,55,102,0
9/15/04,79,65,45,0
9/16/04,75,48,0,0
9/17/04,74,46,0,0
9/18/04,78,54,0,0
9/19/04,84,57,0,0
9/20/04,84,57,0,0
9/21/04,84,51,0,0
9/22/04,84,51,0,0
9/23/04,82,51,6,0
9/24/04,70,52,10,0
9/25/04,73,42,0,0
9/26/04,76,40,0,0
9/27/04,76,44,0,0
9/28/04,75,44,0,0
9/29/04,70,33,0,0
9/30/04,71,35,0,0
10/1/04,67,50,40,0
10/2/04,60,28,17,0
10/3/04,73,34,0,0
10/4/04,74,34,0,0
10/5/04,64,26,0,0
10/6/04,79,39,0,0
10/7/04,78,46,0,0
10/8/04,74,61,26,0
10/9/04,72,37,0,0
10/10/04,71,33,0,0
10/11/04,71,34,0,0
10/12/04,64,35,0,0
10/13/04,63,39,0,0
10/14/04,53,41,28,0
10/15/04,47,33,3,0
10/16/04,46,38,2,0
10/17/04,51,23,0,0
10/18/04,58,43,0,0
10/19/04,55,44,1,0
10/20/04,53,47,0,0
10/21/04,55,45,0,0
10/22/04,55,44,1,0
10/23/04,66,52,9,0
10/24/04,68,35,0,0
10/25/04,67,40,0,0
10/26/04,61,38,41,0
10/27/04,51,47,3,0
10/28/04,56,47,15,0
10/29/04,80,56,1,0
10/30/04,80,43,53,0
10/31/04,50,42,1,0
11/1/04,46,35,13,0
11/2/04,47,40,21,0
11/3/04,54,23,0,0
11/4/04,54,26,0,0
11/5/04,58,25,0,0
11/6/04,71,31,0,0
11/7/04,65,43,0,0
11/8/04,50,25,0,0
11/9/04,61,25,0,0
11/10/04,62,48,0,0
11/11/04,55,28,8,0
11/12/04,44,15,0,0
11/13/04,49,14,0,0
11/14/04,46,17,0,0
11/15/04,49,30,0,0
11/16/04,56,44,0,0
11/17/04,67,54,0,0
11/18/04,64,48,16,0
11/19/04,51,44,63,0
11/20/04,46,39,14,0
11/21/04,43,24,0,0
11/22/04,43,27,0,0
11/23/04,43,27,0,0
11/24/04,37,26,0,0
11/25/04,38,15,0,0
11/26/04,38,30,7,0
11/27/04,37,30,50,0
11/28/04,37,22,3,0
11/29/04,33,25,0,0
11/30/04,39,12,0,0
12/1/04,40,17,0,0
12/2/04,44,23,0,0
12/3/04,43,16,0,0
12/4/04,49,31,0,0
12/5/04,42,23,0,0
12/6/04,40,32,25,0
12/7/04,39,35,0,0
12/8/04,42,28,1,0
12/9/04,41,38,0,0
12/10/04,39,34,21,0
12/11/04,37,31,0,0
12/12/04,39,30,0,0
